Inputs,Targets,States1,States2,States3,States4,States5,States6,States7,States8
0.0,1.0,-2.6401923,-2.6403449,-2.6743724,-2.64477,2.6758986,-2.6435492,-2.6435492,-2.6742198,2.3345542,2.1390862,2.6624703,-2.6606393,2.6467538,-2.6412604,-2.6412604,2.6458383,2.6617074,2.660334,2.6568246,-2.6632335,2.647059,-2.6412604,-2.6415656,2.6456857,2.660334,2.6578927,2.65774,-2.662318,2.6469064,-2.6411078,-2.6415656,2.6458383
1.0,1.0,2.6624703,2.6589608,-2.6545358,-2.6401923,-2.6632335,-2.6401923,-2.6411078,-2.6411078,-2.6400397,-2.6560616,-2.6375983,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6401923,-2.639887,-2.639887,-2.639887,-2.639887,-2.639887,-2.6403449,-2.6400397,-2.639887,-2.6403449,-2.6391242,-2.6400397,-2.6400397,-2.639887,-2.6403449
0.0,1.0,-2.639887,-2.6401923,-2.6740673,-2.6452277,2.6758986,-2.6435492,-2.644007,-2.6754405,2.6844435,2.1146717,2.6627755,-2.6607919,2.6469064,-2.641413,-2.641413,2.6456857,2.6589608,2.660334,2.6565194,-2.6644542,2.647059,-2.6411078,-2.6415656,2.6453805,2.65774,2.6578927,2.6565194,-2.663081,2.647059,-2.6412604,-2.6415656,2.6466012
0.0,0.0,2.660334,2.6580453,2.6565194,-2.6609445,2.6469064,-2.641413,-2.641413,2.6456857,2.662928,2.6591134,2.6575875,-2.6598763,2.6469064,-2.641413,-2.641413,2.6456857,2.6639962,2.660029,2.6575875,-2.6595712,2.647059,-2.6411078,-2.6415656,2.6456857,2.6624703,2.6604867,2.65774,-2.6581979,2.6469064,-2.6411078,-2.6415656,2.6453805
1.0,1.0,2.6641488,2.6615548,-2.6496527,-2.6400397,-2.6562142,-2.6400397,-2.6403449,-2.6403449,-2.6401923,-2.652247,-2.6377509,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.639887,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.6391242,-2.6403449,-2.639887,-2.639887,-2.6400397
1.0,0.0,-2.6403449,-2.6403449,-2.6401923,-2.6391242,-2.6403449,-2.639887,-2.639887,-2.6403449,-2.6403449,-2.6403449,-2.6401923,-2.6391242,-2.6400397,-2.639887,-2.639887,-2.6403449,-2.6403449,-2.6403449,-2.639887,-2.639887,-2.639887,-2.6401923,-2.6400397,-2.6403449,-2.639887,-2.6401923,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6403449
0.0,1.0,-2.639887,-2.6401923,-2.6743724,-2.6435492,2.6697946,-2.6423285,-2.6423285,1.2195773,2.677577,2.680934,2.6588082,-2.6643016,2.647059,-2.6415656,-2.641413,2.6453805,2.6539254,2.6575875,2.6551461,-2.6672008,2.6469064,-2.6412604,-2.6415656,2.645533,2.6531625,2.6551461,2.655604,-2.66598,2.647059,-2.6412604,-2.6415656,2.6453805
1.0,1.0,2.654078,2.6554513,-2.6525521,-2.6403449,-2.669337,-2.6412604,-2.6411078,-2.6412604,-2.6403449,-2.6594186,-2.6389716,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6403449,-2.6403449,-2.6403449,-2.639887,-2.6400397,-2.6401923,-2.639887,-2.639887,-2.6403449
0.0,1.0,-2.6403449,-2.6403449,-2.6743724,-2.6437018,2.6690316,-2.6423285,-2.6423285,2.613947,2.6763563,2.680934,2.6589608,-2.663386,2.647059,-2.6412604,-2.6415656,2.6453805,2.6519418,2.6568246,2.6543832,-2.666743,2.647059,-2.6412604,-2.641413,2.645533,2.650416,2.6542306,2.6543832,-2.6655223,2.647059,-2.6412604,-2.6415656,2.645533
0.0,0.0,2.6528573,2.6552987,2.6543832,-2.6647594,2.6467538,-2.6411078,-2.6415656,2.645533,2.6528573,2.6568246,2.6552987,-2.663386,2.647059,-2.6412604,-2.641413,2.6453805,2.6543832,2.65774,2.6552987,-2.6618602,2.6467538,-2.6411078,-2.6415656,2.6453805,2.656672,2.65774,2.6604867,-2.6607919,2.6469064,-2.6415656,-2.641413,2.6453805
1.0,1.0,2.65774,2.6591134,-2.6560616,-2.6401923,-2.6635387,-2.6403449,-2.6411078,-2.6412604,-2.6400397,-2.657435,-2.6377509,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.6403449,-2.6400397,-2.6400397,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6400397,-2.6403449,-2.6400397,-2.639887,-2.6401923,-2.6400397,-2.6403449
1.0,0.0,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.6401923,-2.6401923,-2.6403449,-2.6403449,-2.6401923,-2.6391242,-2.6400397,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.639887,-2.6400397,-2.6403449,-2.6401923,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6401923,-2.639887,-2.639887,-2.6403449
0.0,1.0,-2.639887,-2.6401923,-2.6743724,-2.6427863,2.6649117,-2.641413,-2.6412604,2.6749825,2.6723886,2.6787977,2.659266,-2.6668956,2.647059,-2.6415656,-2.641413,2.645533,2.6469064,2.6552987,2.6527047,-2.6691844,2.6466012,-2.6411078,-2.641413,2.645533,2.647059,2.6527047,2.65301,-2.6679637,2.6466012,-2.6411078,-2.641413,2.645533
1.0,1.0,2.647059,2.6528573,-2.6545358,-2.6400397,-2.6704051,-2.6412604,-2.6415656,-2.641413,-2.6401923,-2.6606393,-2.6401923,-2.6400397,-2.6401923,-2.639887,-2.639887,-2.6403449,-2.639887,-2.639887,-2.6400397,-2.6389716,-2.6400397,-2.6400397,-2.639887,-2.6403449,-2.6403449,-2.6403449,-2.6401923,-2.6400397,-2.6401923,-2.639887,-2.6401923,-2.6401923
0.0,1.0,-2.639887,-2.639887,-2.6696422,-2.642481,2.665217,-2.641413,-2.6411078,2.6713204,2.6723886,2.6795607,2.659266,-2.66598,2.647059,-2.6412604,-2.6415656,2.6458383,2.6466012,2.6551461,2.65301,-2.6696422,2.6466012,-2.6411078,-2.641413,2.645533,2.6466012,2.6519418,2.6527047,-2.6679637,2.647059,-2.6412604,-2.641413,2.645533
0.0,0.0,2.6469064,2.6527047,2.6527047,-2.6672008,2.6467538,-2.6411078,-2.6415656,2.645533,2.6479745,2.654078,2.65301,-2.665675,2.6466012,-2.6412604,-2.6415656,2.645533,2.6493478,2.6554513,2.65301,-2.6644542,2.6469064,-2.6403449,-2.6415656,2.645533,2.650721,2.655604,2.6543832,-2.6635387,2.647059,-2.6412604,-2.641413,2.645533
1.0,1.0,2.6502633,2.656672,-2.653315,-2.6400397,-2.6704051,-2.6412604,-2.6411078,-2.6415656,-2.639887,-2.6586556,-2.638819,-2.639887,-2.639887,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.6400397,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.6403449,-2.639887,-2.6403449,-2.6400397,-2.639887,-2.6403449,-2.6403449,-2.6401923
